particle_size,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,24_800_1_00,24_800_1_01,24_800_1_02,24_800_2_00,24_800_2_01,24_800_2_02,29_500_1_00,29_500_1_01,29_500_1_02,29_500_2_00,29_500_2_01,29_500_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02
285.5,529612,78877,141448,1742312,46920,348552,84915,206366,45095,269469,318682,66124,267405,55540,619192,29630,166304,1250,64051,557989,147826,145286,325073,127028,360400,411918,508692,593471,137157,156977,498061,344389,39175,70,0,248751
286.5,509522,86517,130792,1675485,41497,349700,81121,195513,44341,226926,306938,62806,258644,53244,597692,25371,164943,1409,61970,540694,138487,140493,315911,123527,378317,408417,507321,595420,120030,145678,484689,340448,37642,55,0,254164
287.5,491142,95397,121034,1602809,36805,350928,77731,183991,43778,188347,294831,59496,249355,51156,574155,21671,163531,1603,59991,521501,129104,136055,306186,120332,398025,405031,505720,595778,105162,135224,469870,335710,36319,45,0,259574
288.5,474375,105695,112113,1525246,32748,352182,74719,171987,43400,154125,282468,56200,239619,49238,548878,18472,162070,1838,58111,500671,119755,131955,295981,117422,419414,401723,503849,594413,92268,125569,453779,330214,35188,37,0,264926
289.5,459129,117612,103966,1443807,29242,353408,72061,159691,43204,124393,269956,52927,229523,47458,522179,15718,160562,2125,56326,478477,110519,128179,285382,114778,442318,398458,501669,591213,81092,116667,436603,324008,34233,31,0,270163
290.5,445315,131372,96536,1359529,26215,354550,69736,147290,43188,99062,257396,49689,219156,45784,494389,13355,159013,2474,54629,455207,101466,124713,274478,112380,466502,395198,499145,586091,71407,108472,418538,317148,33440,26,0,275223
291.5,432848,147226,89769,1273446,23600,355549,67723,134960,43348,77877,244885,46496,208609,44191,465845,11336,157426,2898,53019,431151,92664,121544,263356,110212,491650,391908,496245,578991,63014,100937,399779,309695,32794,23,0,280042
292.5,421649,165447,83612,1186564,21344,356349,66003,122864,43683,60465,232508,43361,197971,42656,436875,9615,155807,3413,51490,406595,84173,118657,252103,108257,517353,388552,492941,569889,55739,94018,380524,301711,32286,21,0,284558
293.5,411640,186331,78018,1099836,19398,356893,64561,111145,44192,46391,220345,40297,187327,41159,407800,8153,154162,4038,50039,381814,76045,116042,240802,106498,543106,385094,489207,558796,49430,87670,360962,293266,31905,19,0,288703
294.5,402752,210190,72942,1014149,17721,357125,63382,99925,44875,35192,208466,37318,176759,39682,378917,6914,152495,4797,48663,357069,68323,113686,229532,104923,568306,381502,485024,545756,43955,81851,341273,284427,31641,18,0,292414
295.5,394914,237349,68341,930303,16278,356990,62453,89302,45731,26411,196929,34435,166342,38213,350501,5865,150812,5716,47359,332598,61045,111579,218366,103515,592251,377743,480376,530852,39200,76521,321626,275263,31487,18,0,295626
296.5,388066,268135,64177,849004,15037,356435,61761,79349,46761,19622,185786,31660,156144,36738,322796,4980,149120,6827,46123,308618,54236,109710,207370,102264,614159,373789,475252,514200,35065,71642,302175,265843,31435,17,0,298280
297.5,382145,302865,60414,770853,13974,355412,61298,70117,47963,14441,175076,29003,146226,35251,296016,4234,147423,8165,44953,285316,47913,108069,196605,101155,633186,369612,469646,495946,31466,67178,283058,256232,31477,18,0,300319
298.5,377096,341831,57020,696344,13066,353875,61055,61634,49337,10535,164831,26474,136639,33746,270338,3605,145726,9773,43846,262852,42087,106649,186121,100179,648459,365187,463557,476266,28330,63095,264394,246495,31608,18,0,301693
299.5,372866,385279,53964,625866,12295,351785,61024,53908,50879,7624,155074,24079,127425,32219,245904,3076,144035,11696,42800,241356,36757,105439,175963,99322,659116,360496,456989,455360,25594,59361,246286,236691,31821,19,0,302356
300.5,369403,433388,51220,559702,11644,349108,61198,46931,52588,5478,145819,21824,118621,30672,222822,2631,142353,13987,41811,220930,31918,104431,166169,98574,664356,355519,449952,433445,23205,55946,228819,226875,32109,21,0,302273
301.5,366659,486241,48761,498040,11101,345816,61573,40679,54456,3910,137075,19713,110250,29105,201168,2257,140684,16701,40878,201649,27556,103619,156766,97925,663491,350245,442459,410752,21115,52825,212062,217100,32467,24,0,301416
302.5,364587,543797,46567,440974,10655,341889,62143,35119,56476,2775,128843,17747,102331,27523,180986,1942,139032,19895,39999,183561,23654,102995,147776,97365,656008,344665,434528,387518,19286,49971,196065,207411,32886,27,0,299765
303.5,363143,605859,44617,388521,10297,337314,62904,30208,58638,1959,121118,15926,94874,25932,162292,1677,137399,23632,39171,166691,20188,102551,139216,96885,641614,338774,426183,363981,17683,47361,180865,197850,33361,31,0,297313
304.5,362283,672045,42892,340624,10019,332088,63852,25898,60927,1378,113892,14249,87882,24341,145077,1453,135787,27970,38392,151042,17132,102282,131094,96474,620284,332573,417450,340374,16277,44974,166485,188454,33884,37,0,294062
305.5,361963,741759,41378,297166,9816,326215,64984,22139,63324,966,107153,12712,81353,22758,129314,1265,134198,32964,37661,136601,14456,102180,123414,96124,592285,326066,408358,316919,15043,42790,152934,179253,34448,44,0,290025
306.5,362141,814172,40059,257983,9684,319710,66295,18877,65806,676,100885,11311,75280,21192,114955,1107,132632,38663,36976,123339,12130,102240,116174,95826,558184,319263,398942,293822,13960,40792,140214,170274,35043,54,0,285225
307.5,362773,888206,38924,222869,9619,312594,67781,16062,68347,472,95070,10039,69651,19654,101939,973,131090,45103,36335,111212,10121,102454,109369,95571,518832,312178,389237,271270,13010,38963,128314,161540,35660,67,0,279695
308.5,363818,962537,37962,191589,9620,304898,69438,13642,70912,329,89688,8891,64449,18153,90196,859,129571,52305,35736,100171,8400,102817,102990,95352,475322,304828,379280,249430,12177,37287,117217,153068,36291,85,0,273478
309.5,365232,1035606,37163,163889,9686,296660,71259,11572,73464,230,84719,7858,59659,16699,79648,763,128074,60270,35178,90155,6933,103322,97026,95159,428928,297235,369110,228440,11447,35751,106899,144871,36923,108,0,266625
310.5,366970,1105659,36521,139500,9817,287928,73237,9807,75957,161,80140,6934,55258,15300,70210,682,126599,68969,34659,81104,5693,103963,91462,94986,381028,289424,358768,208418,10809,34343,97332,136961,37547,140,0,259196
311.5,368987,1170792,36028,118150,10014,278753,75365,8307,78345,112,75931,6110,51227,13964,61799,613,125144,78349,34179,72949,4651,104732,86281,94825,333012,281423,348294,189452,10253,33052,88484,129343,38150,183,0,251255
312.5,371236,1229026,35681,99565,10280,269193,77632,7035,80573,79,72070,5378,47542,12696,54329,555,123706,88320,33735,65624,3781,105622,81467,94668,286198,273264,337728,171608,9771,31866,80319,122021,38721,242,0,242872
313.5,373669,1278396,35476,83479,10617,259309,80027,5960,82585,56,68535,4730,44183,11502,47715,506,122284,98758,33327,59062,3059,106625,77001,94509,241751,264979,327110,154925,9356,30777,72802,114997,39246,322,0,234119
314.5,376236,1317046,35410,69633,11031,249169,82534,5052,84322,39,65306,4159,41126,10385,41877,464,120874,109506,32953,53199,2463,107733,72864,94341,200618,256602,316477,139423,9002,29776,65895,108270,39713,430,0,225072
315.5,378886,1343342,35483,57783,11527,238837,85138,4288,85726,28,62362,3656,38350,9346,36737,428,119473,120372,32613,47970,1975,108937,69037,94158,163494,248168,305868,125102,8703,28854,59560,101837,40109,578,0,215806
316.5,381566,1355972,35694,47697,12110,228383,87818,3644,86740,20,59686,3215,35833,8387,32223,398,118079,131136,32305,43318,1577,110228,65501,93954,130800,239714,295317,111944,8457,28006,53760,95693,40421,780,0,206395
317.5,384221,1354041,36046,39161,12790,217874,90554,3103,87308,15,57258,2829,33556,7507,28267,373,116689,141559,32029,39185,1254,111594,62237,93723,102696,231274,284858,99916,8260,27224,48457,89833,40637,1053,0,196911
318.5,386797,1337149,36541,31979,13574,207373,93318,2647,87385,11,55061,2492,31500,6704,24807,352,115299,151386,31783,35519,994,113025,59227,93461,79110,222882,274521,88975,8110,26503,43617,84249,40746,1423,0,187422
319.5,389236,1305434,37184,25969,14472,196945,96084,2265,86932,8,53080,2198,29646,5975,21784,334,113906,160362,31567,32273,785,114507,56452,93163,59778,214573,264333,79068,8004,25837,39206,78936,40737,1922,0,177993
320.5,391482,1259591,37978,20970,15498,186648,98820,1943,85919,6,51300,1942,27977,5318,19149,320,112507,168242,31380,29402,618,116029,53896,92826,44302,206377,254322,70136,7942,25222,35191,73884,40602,2589,0,168683
321.5,393477,1200844,38932,16836,16662,176536,101493,1672,84333,4,49707,1720,26479,4727,16853,309,111099,174801,31222,26866,485,117576,51542,92444,32196,198325,244509,62115,7923,24652,31541,69085,40333,3476,0,159545
322.5,395164,1130893,40052,13438,17979,166658,104066,1444,82174,3,48288,1527,25136,4198,14854,300,109681,179849,31091,24628,380,119133,49375,92017,22945,190443,234914,54938,7947,24125,28228,64530,39924,4646,0,150626
323.5,396486,1051820,41348,10661,19466,157057,106502,1251,79455,3,47032,1360,23936,3727,13117,293,108248,183238,30988,22657,297,120684,47378,91541,16034,182757,225554,48537,8016,23637,25223,60210,39372,6173,0,141967
324.5,397388,965976,42831,8407,21138,147771,108761,1089,76210,2,45926,1216,22867,3310,11606,289,106800,184870,30912,20922,232,122212,45538,91014,10987,175289,216443,42848,8132,23184,22502,56117,38676,8148,0,133602
325.5,397818,875846,44512,6588,23015,138831,110802,952,72483,2,44961,1090,21918,2941,10293,287,105334,184706,30862,19398,181,123699,43841,90435,7384,168058,207592,37805,8295,22763,20041,52242,37838,10671,0,125559
326.5,397723,783917,46405,5129,25117,130263,112585,836,68338,1,44128,982,21078,2615,9153,287,103849,182761,30837,18062,141,125127,42274,89804,4867,161080,199012,33345,8510,22373,17817,48575,36861,13852,0,117860
327.5,397058,692550,48526,3967,27464,122085,114071,737,63846,1,43418,889,20338,2330,8162,289,102345,179109,30839,16894,109,126476,40825,89120,3147,154370,190707,29412,8780,22011,15812,45109,35751,17811,0,110520
328.5,395779,603865,50890,3048,30079,114313,115221,653,59091,0,42823,808,19692,2079,7301,293,100820,173873,30866,15875,85,127726,39481,88385,1997,147938,182683,25948,9111,21674,14005,41835,34516,22662,0,103550
329.5,393849,519661,53517,2326,32983,106953,116001,582,54162,0,42336,739,19131,1860,6553,300,99274,167222,30918,14990,66,128858,38233,87598,1244,141792,174942,22904,9509,21362,12379,38745,33169,28514,0,96956
330.5,391234,441354,56426,1762,36201,100011,116379,521,49152,0,41949,679,18649,1668,5903,308,97709,159358,30995,14225,52,129852,37069,86762,761,135939,167483,20233,9981,21072,10919,35832,31721,35454,0,90738
331.5,387909,369955,59638,1326,39755,93484,116327,468,44150,0,41656,628,18241,1502,5338,318,96124,150507,31097,13569,40,130687,35980,85879,457,130382,160305,17891,10536,20804,9610,33088,30187,43538,0,84894
332.5,383854,306076,63177,990,43667,87369,115826,424,39243,0,41451,585,17900,1357,4847,331,94521,140910,31224,13012,32,131343,34955,84951,270,125122,153406,15841,11184,20557,8438,30506,28583,52776,0,79419
333.5,379056,249954,67067,734,47958,81659,114860,385,34509,0,41327,548,17622,1231,4420,346,92902,130807,31376,12544,25,131802,33986,83981,157,120159,146780,14048,11938,20329,7391,28080,26926,63120,0,74302
334.5,373511,201508,71335,540,52648,76341,113422,352,30015,0,41281,516,17404,1122,4048,365,91269,120431,31552,12158,20,132046,33063,82972,89,115491,140421,12480,12814,20120,6458,25802,25233,74454,1,69534
335.5,367223,160393,76007,394,57753,71404,111512,324,25817,0,41305,490,17241,1028,3725,386,89624,109999,31753,11849,15,132056,32179,81929,50,111114,134324,11109,13827,19930,5627,23666,23521,86591,2,65101
336.5,360202,126071,81111,285,63285,66833,109139,299,21955,0,41394,469,17131,947,3445,410,87970,99703,31979,11610,12,131819,31325,80854,28,107024,128481,9912,14998,19758,4889,21666,21808,99267,3,60989
337.5,352469,97874,86676,205,69251,62612,106318,278,18457,0,41544,452,17069,878,3202,438,86310,89710,32229,11439,10,131319,30494,79753,15,103214,122883,8865,16352,19604,4236,19797,20111,112152,5,57184
338.5,344052,75066,92731,146,75654,58724,103074,260,15336,0,41748,439,17054,818,2991,470,84647,80156,32505,11333,8,130547,29679,78630,8,99680,117521,7951,17916,19469,3658,18053,18444,124862,9,53668
339.5,334985,56892,99304,103,82488,55153,99439,244,12593,0,42002,430,17083,768,2809,507,82986,71144,32807,11287,6,129491,28873,77489,4,96413,112387,7152,19722,19352,3150,16427,16823,136979,14,50427
340.5,325312,42621,106425,72,89741,51880,95451,230,10217,0,42299,424,17154,725,2653,548,81329,62750,33133,11302,5,128147,28069,76335,2,93407,107471,6454,21808,19254,2703,14915,15260,148075,22,47444
341.5,315082,31571,114118,50,97389,48888,91154,218,8190,0,42634,421,17264,690,2519,596,79680,55020,33486,11376,4,126511,27263,75173,1,90653,102763,5844,24219,19175,2312,13512,13765,157741,35,44704
342.5,304350,23132,122408,35,105403,46161,86598,208,6485,0,43002,422,17411,661,2405,649,78043,47978,33865,11510,3,124581,26448,74006,0,88144,98254,5310,27004,19116,1970,12212,12347,165615,56,42190
343.5,293179,16770,131316,24,113738,43681,81836,200,5073,0,43395,427,17594,638,2310,709,76422,41623,34270,11703,3,122360,25621,72841,0,85873,93934,4843,30221,19078,1673,11010,11014,171406,88,39889
344.5,281632,12035,140857,16,122344,41434,76923,192,3919,0,43808,435,17810,621,2231,778,74821,35942,34701,11957,2,119854,24777,71681,0,83831,89793,4434,33938,19062,1415,9901,9770,174916,138,37785
345.5,269779,8554,151041,11,131154,39403,71914,186,2990,0,44234,446,18058,609,2168,855,73243,30903,35160,12273,2,117073,23914,70531,0,82011,85821,4076,38230,19068,1192,8881,8619,176051,215,35865
346.5,257689,6023,161872,7,140096,37575,66865,181,2253,0,44667,462,18336,601,2118,941,71693,26469,35646,12654,2,114027,23029,69396,0,80407,82011,3763,43183,19097,1001,7945,7561,174824,332,34116
347.5,245436,4204,173344,5,149084,35937,61830,176,1677,0,45099,481,18641,599,2082,1039,70172,22594,36159,13103,1,110733,22121,68278,0,79012,78352,3490,48894,19152,836,7088,6597,171351,508,32526
348.5,233092,2910,185441,3,158023,34477,56860,172,1232,0,45523,506,18973,601,2058,1148,68685,19230,36701,13624,1,107208,21190,67183,0,77819,74836,3250,55470,19233,696,6306,5724,165836,768,31084
349.5,220727,1999,198135,2,166811,33182,52001,170,894,0,45932,536,19328,608,2047,1271,67235,16325,37271,14219,1,103474,20236,66114,0,76822,71455,3041,63029,19342,577,5594,4940,158558,1148,29778
350.5,208411,1363,211385,1,175340,32044,47295,167,640,0,46319,572,19705,620,2048,1409,65823,13830,37870,14894,1,99553,19261,65074,0,76017,68202,2859,71699,19481,476,4947,4240,149843,1696,28599
351.5,196211,924,225135,0,183497,31053,42778,166,453,1,46675,614,20102,637,2060,1563,64453,11697,38498,15653,0,95470,18267,64067,0,75397,65068,2701,81616,19650,391,4361,3621,140043,2475,27539
352.5,184189,622,239312,0,191168,30201,38480,165,317,1,46993,665,20515,660,2084,1735,63128,9881,39156,16502,0,91253,17257,63095,0,74959,62047,2564,92926,19853,319,3833,3075,129513,3564,26588
353.5,172404,417,253827,0,198241,29480,34425,164,218,2,47266,724,20944,688,2120,1927,61847,8341,39843,17447,0,86930,16235,62162,0,74698,59133,2446,105773,20092,260,3358,2599,118593,5063,25739
354.5,160908,278,268570,0,204605,28885,30630,164,149,2,47485,794,21384,724,2168,2140,60615,7038,40560,18493,0,82528,15207,61269,0,74610,56320,2345,120302,20368,210,2933,2185,107591,7093,24986
355.5,149751,184,283413,0,210158,28411,27107,164,100,2,47645,876,21835,766,2229,2376,59431,5940,41308,19647,0,78078,14178,60420,0,74691,53601,2260,136651,20684,170,2552,1828,96772,9793,24322
356.5,138972,122,298211,0,214808,28054,23863,165,67,3,47738,973,22292,817,2304,2638,58297,5015,42087,20915,0,73608,13153,59616,0,74939,50974,2189,154938,21043,136,2213,1522,86354,13324,23741
357.5,128608,81,312798,0,218474,27809,20897,166,44,4,47758,1086,22755,876,2394,2928,57213,4239,42896,22305,0,69147,12140,58858,0,75351,48432,2131,175258,21447,108,1913,1261,76502,17857,23239
358.5,118689,53,326992,0,221090,27675,18206,168,28,5,47699,1219,23219,946,2499,3246,56181,3587,43736,23822,0,64723,11145,58149,0,75922,45972,2085,197665,21900,86,1647,1040,67335,23572,22811
359.5,109236,35,340595,0,222608,27649,15781,170,18,7,47555,1375,23682,1028,2621,3596,55200,3041,44607,25474,0,60361,10173,57490,0,76650,43591,2051,222163,22406,68,1414,854,58924,30642,22452
360.5,100268,23,353400,0,222996,27732,13612,172,11,9,47322,1558,24142,1123,2762,3980,54270,2583,45508,27265,0,56087,9232,56882,0,77532,41286,2027,248689,22967,53,1208,698,51304,39219,22159
361.5,91795,15,365189,0,222242,27923,11684,174,7,12,46997,1773,24596,1233,2922,4399,53391,2200,46441,29202,0,51922,8327,56326,0,78565,39054,2014,277097,23587,42,1029,568,44478,49426,21929
362.5,83822,10,375740,0,220356,28224,9982,177,4,16,46577,2025,25041,1361,3106,4854,52563,1879,47404,31289,0,47887,7463,55822,0,79744,36893,2011,307147,24271,32,873,461,38423,61329,21759
363.5,76351,7,384836,0,217363,28635,8490,180,3,21,46059,2321,25476,1509,3313,5349,51785,1610,48398,33530,0,43999,6646,55371,0,81066,34801,2017,338491,25023,25,738,372,33099,74932,21647
364.5,69377,4,392265,0,213310,29159,7189,183,2,29,45443,2669,25898,1680,3548,5883,51056,1384,49421,35928,0,40275,5879,54974,0,82526,32778,2034,370662,25847,19,621,300,28454,90156,21590
365.5,62892,3,397830,0,208260,29800,6062,186,0,39,44730,3078,26305,1877,3813,6457,50375,1195,50473,38482,0,36725,5164,54630,0,84118,30822,2061,403073,26749,15,521,240,24429,106834,21586
366.5,56882,2,401354,0,202292,30560,5091,190,0,53,43920,3558,26696,2104,4111,7073,49741,1035,51554,41193,0,33360,4504,54339,0,85835,28932,2098,435019,27733,11,435,192,20961,124708,21634
367.5,51335,1,402691,0,195497,31446,4259,194,0,72,43016,4120,27068,2364,4445,7731,49151,901,52662,44057,1,30188,3900,54103,0,87671,27108,2145,465690,28805,8,361,153,17987,143433,21733
368.5,46230,0,401726,0,187977,32461,3549,197,0,98,42021,4780,27421,2662,4821,8430,48605,788,53797,47069,1,27212,3353,53919,0,89615,25351,2203,494194,29972,6,299,122,15448,162587,21880
369.5,41550,0,398386,0,179842,33612,2948,201,0,133,40941,5551,27753,3004,5242,9170,48100,692,54958,50220,1,24435,2860,53788,0,91659,23659,2273,519584,31238,5,247,96,13287,181694,22076
370.5,37271,0,392640,0,171206,34904,2441,206,0,181,39780,6452,28064,3393,5712,9948,47634,611,56142,53501,2,21856,2421,53709,0,93790,22033,2355,540909,32609,4,202,76,11454,200243,22320
371.5,33373,0,384510,0,162185,36346,2015,210,0,247,38545,7503,28353,3835,6239,10763,47206,542,57348,56896,2,19475,2033,53681,0,95994,20473,2449,557256,34093,3,165,60,9902,217721,22610
372.5,29831,0,374064,0,152897,37942,1659,214,0,336,37242,8726,28620,4336,6826,11613,46812,484,58574,60388,2,17286,1694,53703,0,98257,18980,2558,567812,35695,2,135,47,8589,233636,22946
373.5,26623,0,361422,0,143452,39702,1362,218,0,457,35881,10145,28865,4902,7480,12493,46450,434,59818,63958,3,15283,1400,53775,0,100562,17553,2681,571917,37421,1,109,37,7481,247550,23327
374.5,23724,0,346754,0,133958,41632,1116,223,0,619,34469,11788,29089,5536,8209,13400,46117,391,61078,67580,3,13461,1148,53893,0,102888,16193,2820,569121,39278,1,88,29,6546,259100,23754
375.5,21113,0,330273,0,124515,43740,913,227,0,837,33015,13682,29292,6245,9018,14328,45811,355,62351,71229,4,11810,933,54058,0,105216,14899,2977,559228,41272,0,70,23,5758,268016,24225
376.5,18765,0,312234,0,115212,46032,746,231,0,1126,31529,15861,29475,7032,9916,15273,45528,324,63634,74873,5,10322,752,54266,0,107522,13672,3152,542324,43408,0,56,18,5093,274131,24740
377.5,16659,0,292922,0,106130,48516,608,236,0,1509,30019,18355,29639,7900,10910,16226,45265,297,64924,78479,6,8987,601,54516,0,109782,12512,3348,518793,45690,0,45,14,4533,277387,25299
378.5,14775,0,272648,0,97338,51197,495,240,0,2012,28496,21199,29786,8851,12009,17182,45018,274,66217,82012,8,7795,476,54806,0,111969,11417,3566,489305,48123,0,35,11,4061,277825,25901
379.5,13093,0,251735,0,88895,54079,403,244,0,2667,26968,24427,29916,9885,13221,18133,44784,255,67510,85434,10,6735,374,55131,0,114055,10387,3808,454785,50711,0,28,9,3664,275584,26545
380.5,11594,0,230510,0,80847,57166,328,249,0,3515,25444,28073,30032,10998,14554,19071,44560,238,68798,88706,12,5798,292,55491,0,116011,9422,4076,416361,53454,0,22,7,3330,270877,27231
381.5,10260,0,209295,0,73231,60458,267,253,0,4602,23934,32169,30136,12186,16017,19988,44341,224,70076,91789,15,4972,225,55880,0,117806,8521,4373,375298,56353,0,17,5,3050,263982,27959
382.5,9076,0,188394,0,66071,63956,218,257,0,5981,22444,36745,30228,13439,17618,20874,44124,211,71341,94642,20,4248,172,56296,0,119410,7681,4701,332915,59407,0,13,4,2816,255214,28726
383.5,8025,0,168088,0,59384,67655,177,261,0,7713,20983,41825,30312,14745,19366,21721,43904,201,72587,97226,25,3616,131,56734,0,120793,6902,5062,290510,62612,0,10,3,2621,244915,29533
384.5,7095,0,148624,0,53177,71548,145,265,0,9866,19558,47430,30388,16090,21267,22520,43678,192,73809,99504,32,3066,98,57189,0,121923,6181,5459,249278,65961,0,8,3,2460,233427,30378
385.5,6273,0,130211,0,47449,75625,118,269,0,12510,18174,53572,30460,17452,23328,23262,43440,184,75001,101441,42,2591,73,57657,0,122773,5517,5895,210249,69446,0,6,2,2330,221088,31260
386.5,5546,0,113015,0,42192,79872,97,273,0,15718,16838,60252,30529,18808,25555,23940,43188,178,76157,103005,54,2182,54,58133,0,123314,4908,6373,174242,73054,0,5,2,2225,208210,32177
387.5,4905,0,97159,0,37393,84268,79,277,0,19559,15553,67463,30598,20133,27951,24545,42916,172,77272,104170,70,1830,40,58609,0,123522,4351,6895,141835,76771,0,3,1,2144,195077,33127
388.5,4339,0,82721,0,33034,88791,65,280,0,24094,14324,75182,30667,21397,30520,25070,42621,168,78339,104911,91,1530,29,59082,0,123374,3844,7465,113367,80575,0,3,0,2085,181936,34108
389.5,3841,0,69738,0,29095,93411,54,284,0,29370,13153,83374,30740,22568,33263,25509,42299,165,79352,105213,118,1274,21,59543,0,122852,3384,8085,88946,84445,0,2,0,2045,168996,35119
390.5,3402,0,58207,0,25552,98094,45,288,0,35412,12043,91987,30819,23614,36176,25856,41946,162,80304,105064,154,1058,15,59985,0,121941,2968,8758,68481,88352,0,1,0,2024,156426,36155
391.5,3015,0,48091,0,22378,102799,37,292,0,42216,10995,100953,30904,24504,39257,26106,41558,161,81189,104460,200,875,10,60403,0,120633,2594,9487,51726,92266,0,1,0,2021,144359,37215
392.5,2675,0,39326,0,19547,107481,31,296,0,49741,10011,110188,30999,25209,42498,26257,41132,160,82000,103403,261,722,7,60787,0,118922,2258,10274,38319,96150,0,0,0,2035,132891,38295
393.5,2376,0,31824,0,17032,112090,26,300,0,57905,9089,119589,31104,25701,45889,26305,40664,159,82730,101900,339,593,5,61130,0,116809,1959,11121,27836,99965,0,0,0,2067,122089,39392
394.5,2113,0,25483,0,14806,116570,22,304,0,66575,8230,129041,31221,25959,49417,26251,40153,159,83373,99969,439,486,3,61425,0,114302,1693,12030,19823,103669,0,0,0,2118,111992,40503
395.5,1882,0,20187,0,12844,120864,18,308,0,75572,7432,138413,31352,25968,53065,26094,39594,160,83923,97629,569,397,2,61662,0,111412,1458,13002,13836,107214,0,0,0,2187,102617,41622
396.5,1678,0,15820,0,11119,124907,16,312,0,84669,6694,147562,31497,25721,56813,25836,38988,162,84373,94909,735,323,2,61835,0,108158,1251,14036,9464,110551,0,0,0,2277,93962,42747
397.5,1499,0,12262,0,9609,128637,13,317,0,93597,6015,156338,31659,25216,60636,25480,38332,163,84718,91841,946,262,1,61934,0,104564,1069,15134,6343,113632,0,0,0,2389,86012,43873
398.5,1341,0,9400,0,8289,131988,12,322,0,102057,5391,164588,31839,24463,64507,25030,37625,166,84951,88462,1215,212,0,61951,0,100659,910,16293,4165,116403,0,0,0,2524,78741,44994
399.5,1202,0,7126,0,7140,134896,10,327,0,109734,4820,172156,32037,23479,68397,24491,36868,169,85069,84811,1554,171,0,61880,0,96476,772,17512,2679,118815,0,0,0,2687,72116,46106
400.5,1079,0,5341,0,6142,137300,9,332,0,116316,4299,178892,32254,22288,72271,23869,36059,172,85065,80934,1980,137,0,61713,0,92053,652,18787,1688,120817,0,0,0,2879,66097,47205
401.5,971,0,3958,0,5277,139142,8,338,0,121514,3827,184658,32490,20920,76093,23170,35201,176,84936,76873,2512,110,0,61443,0,87432,549,20115,1041,122365,0,0,0,3105,60642,48285
402.5,876,0,2900,0,4529,140370,7,344,0,125080,3399,189326,32748,19412,79825,22404,34295,180,84678,72676,3171,88,0,61064,0,82654,460,21490,629,123415,0,0,0,3368,55710,49340
403.5,792,0,2100,0,3884,140940,6,351,0,126830,3012,192790,33026,17803,83427,21578,33343,185,84289,68388,3984,70,0,60572,0,77766,384,22906,372,123932,0,0,0,3673,51256,50365
404.5,717,0,1503,0,3329,140819,6,358,0,126658,2665,194966,33325,16135,86859,20700,32347,190,83766,64052,4977,56,0,59961,0,72813,320,24354,216,123886,0,0,0,4027,47240,51355
405.5,652,0,1063,0,2851,139983,5,366,0,124543,2353,195797,33645,14447,90081,19780,31311,196,83108,59712,6184,44,0,59229,0,67840,265,25826,122,123255,0,0,0,4435,43620,52305
406.5,593,0,744,0,2441,138419,5,374,0,120559,2074,195253,33986,12777,93053,18828,30239,202,82314,55408,7637,35,0,58373,0,62892,219,27312,68,122028,0,0,0,4905,40360,53209
407.5,542,0,514,0,2090,136131,4,384,0,114864,1825,193338,34347,11161,95736,17851,29135,208,81385,51176,9373,28,0,57393,0,58009,180,28800,37,120202,0,0,0,5445,37424,54062
408.5,496,0,351,0,1789,133132,4,394,0,107695,1603,190081,34729,9627,98095,16859,28004,215,80322,47049,11429,22,0,56289,0,53231,148,30279,20,117787,0,0,0,6063,34779,54858
409.5,455,0,237,0,1532,129451,4,405,0,99347,1407,185545,35129,8199,100098,15860,26850,221,79128,43057,13843,17,0,55064,0,48594,120,31736,10,114800,0,0,0,6769,32394,55593
410.5,419,0,158,0,1313,125130,4,417,0,90155,1232,179819,35547,6893,101716,14863,25680,229,77804,39224,16650,13,0,53720,0,44128,98,33158,5,111272,0,0,0,7573,30243,56262
411.5,387,0,104,0,1125,120223,4,431,0,80471,1079,173014,35982,5719,102926,13875,24498,236,76356,35570,19883,10,0,52262,0,39861,79,34530,3,107243,0,0,0,8487,28300,56862
412.5,358,0,68,0,965,114796,3,446,0,70637,943,165265,36432,4684,103710,12903,23310,243,74788,32111,23568,8,0,50696,0,35814,64,35838,1,102763,0,0,0,9521,26542,57386
413.5,333,0,43,0,828,108922,3,462,0,60969,823,156721,36896,3785,104056,11953,22123,251,73106,28859,27725,6,0,49030,0,32005,52,37070,0,97887,0,0,0,10687,24949,57833
414.5,310,0,28,0,712,102684,3,480,0,51740,718,147542,37370,3018,103956,11032,20941,258,71316,25822,32363,5,0,47272,0,28447,41,38212,0,92681,0,0,0,11995,23502,58198
415.5,290,0,17,0,613,96169,3,500,0,43163,627,137892,37853,2374,103412,10143,19770,266,69426,23003,37478,4,0,45433,0,25147,33,39251,0,87213,0,0,0,13456,22184,58480
416.5,271,0,11,0,528,89467,3,522,0,35395,546,127939,38342,1842,102430,9291,18615,273,67444,20402,43051,3,0,43523,0,22107,26,40176,0,81556,0,0,0,15079,20980,58674
