particle_size,1_250_1_00,1_250_1_01,1_250_1_02,1_250_2_00,1_250_2_01,1_250_2_02,2_500_1_00,2_500_1_01,2_500_1_02,2_500_2_00,2_500_2_01,2_500_2_02,3_500_1_00,3_500_1_01,3_500_1_02,3_500_2_00,3_500_2_01,3_500_2_02,4_500_1_00,4_500_1_01,4_500_1_02,4_500_2_00,4_500_2_01,4_500_2_02,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,6_250_1_00,6_250_1_01,6_250_1_02,6_250_2_00,6_250_2_01,6_250_2_02,6_500_1_00,6_500_1_01,6_500_1_02,7_250_1_00,7_250_1_01,7_250_1_02,7_500_1_00,7_500_1_01,7_500_1_02,7_500_2_00,7_500_2_01,7_500_2_02,8_500_1_00,8_500_1_01,8_500_1_02,8_500_2_00,8_500_2_01,8_500_2_02,9_500_1_00,9_500_1_01,9_500_1_02,9_500_2_00,9_500_2_01,9_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,11_500_1_00,11_500_1_01,11_500_1_02,11_500_2_00,11_500_2_01,11_500_2_02,12_500_1_00,12_500_1_01,12_500_1_02,12_500_2_00,12_500_2_01,12_500_2_02,13_500_1_00,13_500_1_01,13_500_1_02,13_500_2_00,13_500_2_01,13_500_2_02,14_500_1_00,14_500_1_01,14_500_1_02,14_500_2_00,14_500_2_01,14_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,16_500_1_00,16_500_1_01,16_500_1_02,16_500_2_00,16_500_2_01,16_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,28_500_1_00,28_500_1_01,28_500_1_02,18_500_1_00,18_500_1_01,18_500_1_02,18_500_2_00,18_500_2_01,18_500_2_02,28_500_2_00,28_500_2_01,28_500_2_02,19_500_1_00,19_500_1_01,19_500_1_02,19_500_2_00,19_500_2_01,19_500_2_02,20_500_1_00,20_500_1_01,20_500_1_02,20_500_2_00,20_500_2_01,20_500_2_02,21_500_1_00,21_500_1_01,21_500_1_02,21_500_2_00,21_500_2_01,21_500_2_02,22_500_1_00,22_500_1_01,22_500_1_02,22_500_2_00,22_500_2_01,22_500_2_02,23_500_1_00,23_500_1_01,23_500_1_02,23_500_2_00,23_500_2_01,23_500_2_02,24_800_1_00,24_800_1_01,24_800_1_02,24_800_2_00,24_800_2_01,24_800_2_02,25_500_1_00,25_500_1_01,25_500_1_02,25_500_2_00,25_500_2_01,25_500_2_02,26_500_1_00,26_500_1_01,26_500_1_02,26_500_2_00,26_500_2_01,26_500_2_02,27_500_1_00,27_500_1_01,27_500_1_02,27_500_2_00,27_500_2_01,27_500_2_02,29_800_1_00,29_800_1_01,29_800_1_02,29_800_2_00,29_800_2_01,29_800_2_02,30_800_1_00,30_800_1_01,30_800_1_02,30_800_2_00,30_800_2_01,30_800_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02,32_500_1_00,32_500_1_01,32_500_1_02,32_500_2_00,32_500_2_01,32_500_2_02,33_500_1_00,33_500_1_01,33_500_1_02,33_500_2_00,33_500_2_01,33_500_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02,35_500_1_00,35_500_1_01,35_500_1_02,35_500_2_00,35_500_2_01,35_500_2_02,36_500_1_00,36_500_1_01,36_500_1_02,36_500_2_00,36_500_2_01,36_500_2_02
155.5,170868,8958,114626,56,685801,575521,295277,319231,133188,1274582,486766,319548,605089,1664,1536649,1534918,789910,114106,683851,735340,210705,1674766,616715,23164,1914796,3235294,1636408,2976952,1596651,1330959,1073071,375867,537630,128882,896046,232381,142846,113468,124221,222869,245829,201318,16621,54076,276024,155180,1703,323314,761435,1790823,151117,1862618,953585,105106,2336537,2504553,2309042,997531,1258796,1442825,373425,503959,1408686,579493,689838,461575,102,29497,239773,73467,142885,524484,1676957,1197661,853720,1751898,1263549,67469,984595,405864,2151969,2314747,517049,1983976,1300106,951587,102234,1137638,1137331,872210,1564879,523077,242535,1805403,869574,783735,459974,346929,566,403968,429340,195961,436816,911379,198579,371861,394892,388848,100513,397552,42537,4177516,6149171,5037922,4272272,3020395,4970323,3926,295816,185353,89880,369475,40476,875359,316946,673084,5758666,4783549,5470024,2850446,1888146,7446818,2070982,1864032,1445054,2345719,1478186,119693,3239943,2501191,3854368,2309131,1991618,2790952,3754646,2521019,3609362,4958282,1486395,4063039,2135878,1184735,1400957,944119,737533,433067,1665672,3971019,3006703,3435465,5324965,2585499,1853038,3165505,1910657,4204994,2769439,5532228,128337,773188,69134,507221,3018,569044,951003,1238224,345599,531288,1094388,623770,769214,351170,251151,1372353,193443,4157,3401455,108879,1059651,999557,218265,721734,2103849,2311384,1734518,3648218,1552203,1264694,1990423,442007,1060759,1004014,256178,1771341,1745877,1997303,2434703,4212157,2889778,3859212,1470111,1638542,1062786,2207183,2198608,1996846,808957,598601,1609093,894325,814903,1432587
156.5,169294,10710,104600,51,680048,538598,260150,325036,146506,1392458,463900,327611,544101,938,1332809,1511375,750042,94163,732993,678326,165625,1339638,562374,14409,1854528,3113234,1752916,2925963,1599805,1316548,1052194,364123,486070,110643,918797,206178,117448,107648,105283,200708,261292,226041,14529,56261,267440,146158,2028,300356,807897,1638874,149593,1857885,940977,93676,2283858,2399045,2183028,872136,1251868,1496424,348893,511916,1352165,546577,680171,454710,46,19225,215644,103960,136459,502427,1733045,1225492,809417,1646942,1223533,60668,935558,356092,2077144,2094900,445626,1990194,1196685,904475,91553,1010655,1122641,802683,1496936,512467,199423,1764391,844536,737615,478631,386508,255,416150,416422,171439,410665,895601,200565,351557,356114,400071,68053,379547,37858,3884138,6049301,4594939,3886674,2996693,5259117,4981,290483,182599,75569,355513,43939,834473,283407,642786,5772071,4802063,5266853,2765073,1913437,6921697,1924857,1729175,1414357,2192327,1375938,91978,3211813,2232737,3751737,2331930,1976890,2690263,3632902,2267560,3344468,4960358,1375932,4347264,2037099,1158142,1256820,961809,735190,411826,1561346,3890500,2764550,3189082,5531353,2565043,1838896,3055218,1682086,4176647,2590677,5623081,141249,747768,72083,522128,2991,547837,939376,1278961,347948,491108,1083787,646799,761081,348242,256412,1524209,169385,2259,3244866,96271,1098973,960011,215135,621027,2055349,2240131,1801147,3359854,1520521,1266163,2001472,384711,1086444,1014208,247571,1728719,1652991,1947049,2234608,4073009,2883117,3770015,1531010,1706299,974102,2150751,2173113,2053666,783105,633683,1560116,795069,779029,1360892
157.5,168524,12942,95789,50,676598,504353,222666,326960,161841,1500076,446039,334926,492519,540,1141451,1475090,710198,78369,787362,616168,129591,1027196,512106,8898,1804238,2990982,1888366,2879011,1612611,1314726,1029496,353221,436598,95795,935743,185146,96682,102568,88910,178225,275956,253023,12981,59318,258363,137478,2480,278022,853040,1488304,149477,1846514,929395,85242,2232872,2302314,2059266,764107,1252515,1556723,327702,522163,1291709,517088,670605,448996,20,12402,188456,148040,131422,484111,1785062,1257743,770079,1547691,1189292,55815,890897,313928,1981753,1887233,388391,1994216,1092500,859592,83072,889038,1110575,731937,1426807,505684,165813,1722221,822420,695093,498092,430617,112,429327,401965,150986,387388,873120,204177,335171,319504,410793,45439,354165,33928,3594299,5927774,4167095,3532371,2984019,5540647,6348,283452,179999,64159,342370,48416,795655,255443,613918,5759738,4806931,5062170,2683436,1954085,6391557,1783317,1601349,1392002,2041296,1278858,72131,3179846,2003989,3647277,2356752,1971724,2598238,3501202,2045876,3102972,4949933,1285917,4643043,1941164,1135832,1116513,976728,735195,393443,1454419,3779677,2525704,2940281,5685164,2543547,1828173,2934104,1480248,4145753,2422471,5707183,155295,714154,76459,534708,3094,525867,923055,1307325,356190,456005,1070398,671486,749560,345233,261401,1624275,147443,1247,2923818,86749,1139175,916993,213669,531248,2012282,2172129,1877062,3060520,1485233,1271104,2002451,336609,1110537,1025394,242446,1680860,1566625,1903414,2040250,3930395,2877369,3677144,1592955,1776545,896879,2099165,2151378,2118442,760667,674020,1513242,707445,748824,1292517
158.5,168496,15765,88111,52,675552,472931,185468,325189,179329,1593222,433058,341519,449084,319,966046,1426513,670370,65853,845841,550520,101233,757975,466078,5485,1763431,2869590,2040910,2835649,1634867,1325073,1004882,342999,389961,83763,946278,168540,79824,98183,74900,156014,289405,281908,11877,63298,248855,129173,3104,256545,896525,1341293,150697,1828196,918269,79285,2183709,2214343,1938602,671734,1260250,1623329,309597,534632,1228093,490692,660767,444253,9,7940,159769,210832,127674,469132,1830672,1293627,735288,1454674,1160270,52542,850386,278336,1868751,1693620,343137,1995577,989682,817233,76432,774465,1101442,661507,1355603,502610,139874,1678739,803009,655947,517586,478894,48,443294,386027,134099,366820,844189,209437,322457,285617,420812,30023,322952,30650,3312418,5784108,3761631,3210023,2982078,5806670,8104,274723,177545,55096,330124,54057,758885,232534,586567,5719830,4794966,4857208,2605286,2009776,5868599,1647414,1480525,1376859,1893498,1186784,57910,3144122,1810052,3541074,2382860,1975651,2514257,3359753,1854049,2884858,4924089,1214034,4945244,1848390,1117423,983346,988606,737368,377892,1346853,3641513,2294067,2693034,5777922,2520095,1820349,2804056,1303776,4111894,2265140,5778157,170405,672505,82404,544506,3334,503539,902714,1319572,370454,425626,1054381,697017,734523,341880,265905,1648615,127842,704,2483051,79706,1178290,871451,213794,452248,1974133,2107444,1961512,2760547,1446460,1279136,1992820,296211,1132299,1036982,240400,1628299,1486844,1865997,1854877,3787147,2872632,3581650,1654030,1848260,830433,2052245,2132815,2190168,741256,719460,1468229,630578,723766,1227284
159.5,169143,19311,81487,58,676985,444409,150669,320092,199087,1668349,424828,347429,412649,196,808751,1366579,630619,55929,906742,483271,79203,540735,424315,3395,1731658,2750003,2207567,2795420,1666361,1347297,978308,333310,346680,74065,950014,155737,66212,94448,63021,134639,301235,312201,11146,68264,238988,121266,3964,236107,938127,1199749,153208,1802784,907047,75441,2136444,2134868,1821781,593284,1274565,1695696,294351,549245,1162099,467078,650308,440322,4,5061,131241,298477,125131,457113,1867329,1332219,704663,1368270,1135933,50596,813773,248397,1741678,1515211,307967,1993875,890099,777609,71346,668269,1095376,592767,1284335,503153,120073,1633868,786115,619981,536222,530557,20,457810,368733,120302,348782,809320,216369,313195,254786,429954,19701,287833,27936,3042175,5618356,3383847,2919294,2990443,6048584,10341,264353,175225,47930,318837,61045,724125,214181,560804,5651389,4763424,4653123,2530471,2080146,5363046,1518016,1366630,1367806,1749791,1099609,47731,3104861,1646416,3433301,2409473,1988203,2437691,3209312,1689789,2689618,4880079,1158286,5247562,1759039,1102532,859838,997224,741524,365142,1240614,3479776,2072845,2451053,5803677,2493824,1814842,2667164,1150861,4074789,2118854,5828870,186474,623319,90103,551073,3739,481124,879094,1312691,391022,399627,1035950,722501,715968,337907,269713,1582235,110645,407,1984812,74688,1214079,824351,215446,383562,1940380,2046097,2053482,2468510,1404446,1289869,1972251,262254,1150975,1048348,241105,1571675,1413626,1834358,1680907,3645635,2868956,3484510,1711987,1920247,773953,2009764,2116803,2267660,724460,769735,1424779,563527,703385,1165042
160.5,170395,23728,75840,69,680939,418806,119688,312178,221197,1722824,421247,352705,382192,125,670501,1296675,591070,48055,967742,416411,62264,374880,386725,2123,1708522,2633052,2383968,2757856,1706843,1381205,949786,324027,307064,66302,946810,146235,55266,91319,53032,114584,311058,343271,10739,74286,228843,113777,5145,216844,977725,1065262,156987,1770306,895210,73468,2091092,2063422,1709440,527076,1294912,1773087,281764,565904,1094499,445948,638908,437057,2,3223,104386,417626,123724,447701,1892379,1372448,677856,1288719,1115763,49816,780790,223308,1604427,1352521,281311,1988769,795294,740858,67587,571399,1092344,526880,1213890,507246,105180,1587608,771574,587017,553012,584300,9,472595,350270,109164,333086,769260,224997,307191,227157,438074,12888,250864,25715,2786463,5431149,3037178,2659108,3008545,6257855,13157,252464,173021,42299,308555,69598,691322,199932,536684,5554398,4710158,4450974,2458926,2164705,4882939,1395801,1259553,1363721,1610993,1017263,40488,3062405,1509041,3324219,2435770,2008898,2367918,3051148,1550651,2516396,4815477,1116987,5542582,1673319,1090775,747659,1002425,747468,355165,1137528,3298815,1864493,2217632,5759552,2463947,1811005,2525603,1019441,4034291,1983636,5851686,203364,567531,99781,553991,4351,458777,852946,1284846,418298,377684,1015370,746997,694025,333035,272624,1425729,95791,243,1492550,71365,1244111,776627,218572,324497,1910488,1988062,2151636,2191020,1359552,1302905,1940598,233679,1165796,1058840,244286,1511704,1346886,1808007,1519964,3507747,2866336,3386607,1764297,1991146,726590,1971453,2102687,2349534,709846,824424,1382551,505339,687256,1105666
161.5,172173,29182,71100,86,687432,396094,93253,302041,245698,1755079,422251,357403,356816,84,551198,1218556,551900,41808,1025864,351868,49345,254010,353135,1348,1693674,2519449,2564207,2722469,1755986,1426652,919399,315044,271240,60149,936768,139647,46490,88752,44692,96224,318523,374377,10632,81432,218503,106719,6766,198845,1015292,939087,162030,1730963,882283,73234,2047602,1999370,1602098,471546,1320671,1854544,271666,584481,1026048,427033,626282,434332,0,2058,80377,574375,123396,440571,1903198,1413100,654553,1216133,1099257,50114,751161,202373,1461004,1205542,261927,1979985,706452,707055,64983,484396,1092151,464769,1145030,514841,94236,1540036,759246,556892,566908,638226,4,487333,330873,100310,319544,724947,235334,304291,202726,445063,8436,213992,23923,2547384,5223712,2723389,2427874,3035646,6426495,16661,239231,170910,37915,299305,79967,660409,189403,514245,5429789,4633749,4251703,2390660,2262759,4434116,1281253,1159151,1363461,1477847,939697,35415,3017192,1394385,3214179,2460903,2037220,2304327,2886964,1434211,2364108,4728334,1088737,5821937,1591393,1081773,647674,1004115,754999,347944,1039179,3103320,1670726,1995519,5646024,2429769,1808121,2381532,907358,3990378,1859379,5838838,220906,506558,111692,552899,5238,436552,824994,1235709,452772,359502,992940,769553,668944,326992,274461,1197966,83130,149,1056212,69496,1265904,729145,223124,274209,1883910,1933267,2254285,1932732,1312242,1317829,1897878,209602,1175991,1067793,249695,1449153,1286485,1786412,1372951,3374897,2864702,3288724,1808246,2059451,687503,1937006,2089790,2434203,696962,882934,1341172,455080,674999,1049054
162.5,174392,35844,67202,113,696448,376206,71501,290305,272570,1764636,427817,361580,335745,59,449942,1134243,513331,36861,1077560,291358,39552,169246,323312,875,1686812,2409788,2740851,2688759,1813353,1483495,887296,306276,239190,55348,920227,135690,39469,86705,37770,79802,323317,404703,10816,89758,208052,100099,8979,182160,1050869,822130,168348,1685127,867849,74702,2005862,1941936,1500157,425274,1351116,1938852,263918,604818,957462,410082,612193,432037,0,1322,59934,772570,124101,435415,1897376,1452831,634477,1150520,1085915,51461,724608,185003,1315298,1073847,248880,1967315,624395,676221,63403,407420,1094448,407110,1078383,525901,86520,1491295,749010,529460,576855,689825,2,501677,310808,93422,307973,677454,247377,304374,181380,450851,5548,178867,22509,2326304,4997851,2442846,2223685,3070823,6547544,20961,224884,168867,34556,291098,92434,631311,182289,493509,5279382,4533613,4056128,2325735,2373317,4020349,1174672,1065256,1365861,1351003,866872,31991,2969732,1299396,3103612,2484012,2072599,2246327,2718792,1338178,2231548,4617326,1072391,6076576,1513379,1075158,560054,1002264,763902,343475,946831,2898075,1492566,1786852,5466905,2390712,1805409,2237006,812472,3943133,1745860,5782922,238902,442280,126101,547526,6501,414428,795898,1166627,494960,344819,968985,789263,641080,319526,275072,932508,72463,95,704168,68917,1277103,682668,229058,231777,1860085,1881595,2359356,1696505,1263063,1334213,1844245,189292,1180797,1074545,257093,1384811,1232241,1768990,1240168,3248057,2863915,3191543,1841079,2123550,655903,1906090,2077414,2519881,685336,944485,1300254,411866,666271,995124
163.5,176959,43886,64094,156,707940,359048,54149,277578,301722,1752035,437971,365291,318303,45,365272,1045898,475612,32957,1118903,236256,32164,111606,296989,584,1687680,2304552,2905175,2656210,1878348,1551524,853692,297663,210781,51695,897734,134180,33863,85139,32055,65431,325181,433400,11305,99292,197571,93918,11986,166808,1084538,714964,175964,1633331,851565,77930,1965693,1890227,1403903,387005,1385393,2024520,258407,626711,889414,394871,596450,430080,0,858,43315,1011612,125804,431942,1872914,1490199,617382,1091794,1075246,53881,700855,170700,1170893,956703,241515,1950612,549604,648336,62754,340281,1098732,354336,1014449,540392,81513,1441591,740759,504585,581859,736043,0,515251,290364,88239,298200,627919,261094,307354,162931,455403,3679,146712,21434,2123925,4755915,2194822,2044471,3112939,6615523,26163,209686,166863,32048,283929,107300,603946,178373,474481,5105788,4410054,3864933,2264262,2495003,3643593,1076185,977676,1369733,1230994,798747,29875,2920574,1221479,2993019,2504246,2114390,2193352,2548864,1260469,2117464,4481883,1067020,6297144,1439358,1070572,484424,996904,773950,341773,861405,2687734,1330423,1593139,5229015,2346330,1802026,2093895,732756,3892732,1642761,5677511,257137,376935,143264,537716,8286,392329,766236,1080531,545318,333410,943844,805322,610874,310423,274348,668309,63566,63,443142,69520,1275691,637845,236322,196259,1838434,1832886,2464396,1483677,1212625,1351609,1779979,172142,1179476,1078460,266231,1319460,1183950,1755108,1121432,3127801,2863764,3095641,1860171,2181766,631067,1878345,2064854,2604608,674485,1008106,1259405,374878,660759,943808
164.5,179767,53463,61729,223,721824,344512,40659,264421,332981,1718679,452766,368586,303910,36,295397,955702,439002,29899,1145911,187513,26616,73324,273880,403,1696057,2204118,3047650,2624293,1950176,1630399,818864,289164,185802,49033,870003,135025,29395,84015,27356,53108,323919,459641,12132,110020,187136,88168,16039,152774,1116391,617851,184909,1576247,833170,83064,1926852,1843256,1313511,355648,1422490,2109773,255051,649912,822522,381199,578921,428383,0,564,30380,1284207,128475,429866,1828440,1523706,603060,1039806,1066754,57450,679626,159048,1030910,853167,239439,1929793,482255,623347,62974,282507,1104354,306658,953611,558272,78872,1391182,734400,482140,581063,773467,0,527662,269828,84553,290057,577486,276417,313174,147149,458720,2470,118295,20666,1940392,4500725,1977798,1888118,3160621,6626798,32362,193929,164872,30264,277776,124879,578229,177525,457153,4912255,4264265,3678673,2206381,2625970,3304285,985770,896201,1373874,1118223,735267,28857,2870284,1158457,2882957,2520778,2161856,2144862,2379483,1199254,2020616,4322283,1071870,6474454,1369376,1067673,420024,988129,784902,342878,783480,2476626,1184197,1415275,4941607,2296331,1797077,1953834,666342,3839414,1549687,5517816,275380,312926,163380,523455,10801,370151,736491,981627,604131,325089,917855,817077,578827,299519,272221,438442,56215,43,263951,71243,1260203,595196,244861,166739,1818367,1786941,2566596,1294372,1161575,1369556,1705478,157652,1171339,1078952,276833,1253852,1141385,1744081,1016200,3014358,2863961,3001499,1863232,2232415,612350,1853391,2051409,2686289,663922,1072646,1218242,343374,658176,895051
165.5,182703,64699,60075,330,737974,332480,30394,251317,366083,1666637,472277,371509,292064,30,238388,865727,403754,27538,1154972,145620,22475,48321,253700,288,1711749,2108767,3158670,2592476,2027796,1719572,783138,280766,163990,47248,837873,138212,25843,83296,23507,42737,319409,482664,13353,121864,176816,82841,21446,140024,1146494,530772,195222,1514661,812499,90349,1889035,1799954,1229056,330277,1461221,2192561,253791,674117,757342,368888,559536,426888,0,378,20717,1574823,132086,428909,1763400,1551862,591333,994354,1059945,62294,660654,149708,897918,762166,242498,1904831,422267,601177,64028,233412,1110523,264097,896139,579476,78399,1340363,729849,462010,573829,798624,0,538511,249477,82199,283389,527236,293223,321797,133786,460835,1685,93950,20184,1775397,4235474,1789743,1752565,3212244,6579823,39632,177913,162864,29110,272604,145477,554072,179708,441505,4702483,4098271,3497776,2152251,2763839,3001677,903276,820609,1377084,1012962,676357,28830,2819418,1108524,2774022,2532832,2214141,2100345,2212890,1152967,1939824,4139701,1086317,6600033,1303449,1066136,365862,976088,796503,346856,713327,2268606,1053388,1253606,4615603,2240582,1789633,1818190,611564,3783470,1466188,5301348,293397,252578,186548,504886,14334,347788,707052,874891,671368,319710,891348,824074,545472,286720,268672,261904,50198,31,149317,74057,1229902,555116,254601,142363,1799284,1743522,2662855,1127817,1110568,1387575,1621277,145409,1155770,1075511,288586,1188683,1104316,1735178,923685,2907665,2864147,2909509,1848512,2273869,599183,1830834,2036398,2762751,653164,1136802,1176409,316692,658254,848807
166.5,185640,77663,59111,504,756213,322830,22712,238666,400672,1598432,496566,374097,282328,28,192325,777838,370102,25757,1143330,110632,19413,32156,236166,215,1734579,2018695,3229464,2560224,2109886,1818201,746875,272474,145056,46261,802257,143807,23031,82949,20364,34154,311619,501823,15049,134658,166669,77922,28569,128507,1174857,453473,206940,1449445,789483,100131,1851877,1759189,1150521,310116,1500217,2270586,254598,698968,694360,357783,538290,425550,0,259,13766,1859787,136608,428786,1678220,1573247,582056,955206,1054318,68588,643671,142404,773880,682574,250769,1875748,369362,581733,65902,192169,1116326,226517,842211,603900,80030,1289459,727032,444086,559805,808387,0,547408,229563,81057,278050,478141,311326,333197,122593,461808,1173,73658,19976,1628291,3963613,1628344,1635857,3265917,6475229,48021,161932,160814,28521,268365,169370,531387,184967,427504,4480438,3914819,3322553,2102041,2905652,2734146,828446,750659,1378195,915351,621920,29778,2768500,1070196,2666828,2539699,2270264,2059319,2051155,1120310,1873991,3936199,1109822,6666689,1241568,1065656,320837,960982,808486,353801,650958,2066951,937197,1107999,4262758,2179119,1778754,1688042,566966,3725209,1391776,5028480,310959,197879,212692,482313,19281,325149,678214,765481,746497,317167,864635,826085,511349,272018,263732,141763,45324,23,80556,77956,1184909,517880,265455,122354,1780576,1702362,2749871,982622,1060246,1405179,1528066,135074,1132267,1067730,301135,1124582,1072510,1727620,842951,2807422,2863892,2819979,1814989,2304627,591068,1810266,2019177,2831819,641749,1199158,1133592,294249,660736,805032
167.5,188448,92355,58827,787,776311,315444,17036,226784,436296,1516841,525654,376377,274319,27,155407,693617,338245,24473,1109554,82226,17189,21753,221016,168,1764375,1934022,3253069,2527010,2194810,1925078,710456,264315,128707,46022,764090,151949,20822,82938,17806,27155,300615,516615,17332,148135,156746,73392,37810,118158,1201404,385510,220100,1381523,764157,112869,1814962,1719792,1077814,294528,1537935,2341360,257465,724048,633990,347750,515243,424341,0,182,8937,2109681,142007,429212,1574381,1586592,575116,922110,1049375,76565,628414,136918,660157,613257,264547,1842616,323115,564910,68602,157879,1120748,193665,791918,631384,83822,1238808,725876,428269,538975,800439,0,553986,210307,81040,273901,431021,330464,347350,113336,461719,835,57148,20038,1498187,3688719,1491192,1536195,3319494,6315764,57544,146262,158699,28461,264993,196773,510090,193435,415108,4250151,3717220,3153208,2055922,3047877,2499482,760943,686103,1376106,825401,571831,31766,2718003,1042267,2561993,2540765,2329096,2021327,1896087,1100233,1822121,3714660,1141879,6669061,1183697,1065953,283843,943055,820571,363833,596184,1874305,834627,977940,3894829,2112148,1763515,1564195,531304,3664943,1325945,4702806,327850,150264,241491,456199,26171,302185,650189,658175,828293,317391,838001,823117,476980,255495,257478,69228,41426,18,41646,82953,1126237,483657,277309,106023,1761636,1663165,2824277,857029,1011215,1421872,1426734,126367,1100478,1055325,314078,1062095,1045740,1720594,772992,2713140,2862699,2733149,1762507,2323387,587566,1791272,1999153,2891398,629249,1258243,1089529,275539,665374,763686
168.5,190988,108683,59227,1250,797975,310208,12880,215902,472422,1424729,559472,378368,267701,29,126010,614314,308343,23622,1053876,59798,15629,15053,208001,138,1800952,1854804,3225203,2492325,2280610,2038550,674268,256334,114651,46513,724291,162840,19108,83230,15732,21522,286574,526702,20352,161904,147088,69230,49586,108905,1225943,326292,234733,1311837,736651,129144,1777830,1680574,1010775,283002,1572683,2402287,262406,748884,576571,338676,490522,423243,0,132,5686,2294075,148239,429888,1454420,1590852,570426,894810,1044615,86515,614624,133082,557540,553117,284342,1805549,283008,550598,72149,129630,1122707,165202,745282,661695,89944,1188750,726313,414466,511691,773705,0,557920,191887,82091,270812,386528,350290,364211,105800,460664,611,43990,20374,1384044,3414354,1375930,1451953,3370590,6106076,68179,131146,156499,28912,262413,227803,490098,205315,404270,4015543,3509167,2989851,2014058,3186450,2295124,700373,626684,1369823,743008,525943,34948,2668335,1023773,2460115,2535522,2389363,1985945,1749175,1091919,1783320,3478656,1181970,6604077,1129783,1066766,253836,922586,832470,377098,548671,1692671,744562,862625,3522857,2040039,1743042,1447186,503539,3602965,1268181,4331221,343872,110489,272299,427146,35688,278901,623116,556932,914644,320350,811703,815403,442848,237336,250029,30383,38366,14,20743,89068,1055724,452525,290026,92778,1741864,1625610,2882796,749096,964025,1437161,1318399,119057,1060251,1038155,326979,1001678,1023792,1713263,712791,2624193,2860019,2649192,1691850,2329105,588292,1773433,1975805,2939562,615293,1312592,1044025,260131,671920,724730
169.5,193124,126449,60329,2007,820843,307014,9855,206183,508439,1324916,597804,380080,262177,32,102719,540829,280509,23162,978334,42568,14612,10720,196898,119,1844096,1781039,3144894,2455691,2365012,2156473,638686,248591,102615,47742,683722,176743,17806,83793,14057,17037,269787,531914,24301,175450,137725,65416,64293,100673,1248145,275130,250856,1241314,707184,149669,1739983,1640363,949193,275136,1602666,2450765,269452,772956,522367,330465,464314,422256,0,99,3558,2387667,155244,430508,1321811,1585271,567933,873051,1039546,98793,602040,130774,466318,501118,310873,1764700,248471,538686,76579,106543,1121102,140741,702268,694505,98678,1139618,728275,402596,478659,728669,0,558939,174442,84176,268657,345133,370367,383707,99798,458744,460,33687,20996,1284751,3143936,1280345,1381692,3416628,5852382,79864,116788,154199,29880,260530,262438,471335,220878,394934,3780276,3294528,2832513,1976602,3316881,2118348,646306,572137,1358505,667968,484082,39580,2619823,1013946,2361758,2523592,2449644,1952772,1611556,1094748,1756800,3232278,1229514,6471284,1079754,1067864,229876,899887,843893,393765,507998,1523436,665839,761046,3156595,1963309,1716548,1337316,482824,3539528,1217977,3923657,358856,78620,304080,395860,48687,255367,597077,464630,1002410,326042,785959,803373,409381,217820,241537,11945,36027,12,10013,96320,975884,424487,303437,82114,1720681,1589364,2922426,656846,919164,1450560,1204447,112955,1011675,1016233,339382,943696,1006461,1704783,661367,2539855,2855255,2568233,1604729,2321060,592894,1756333,1948704,2974647,599579,1360819,996967,247659,680121,688120
170.5,194724,145344,62164,3241,844481,305760,7660,197731,543685,1220086,640226,381516,257483,38,84334,473728,254809,23067,886640,29679,14059,7899,187502,109,1893547,1712683,3014712,2416665,2445462,2276180,604061,241158,92346,49742,643162,193960,16853,84594,12715,13498,250655,532244,29415,188139,128683,61924,82246,93384,1267528,231276,268473,1170839,676049,175286,1700905,1598038,892818,270626,1626056,2484320,278652,795702,471565,323041,436860,421387,0,77,2198,2376137,162943,430757,1180751,1569433,567607,856588,1033691,113824,590403,129909,386359,456304,345051,1720259,218919,529063,81938,87799,1114870,119868,662794,729373,110405,1091724,731693,392581,440901,667476,0,556847,158070,87282,267317,307139,390167,405706,95168,456068,357,25738,21930,1199179,2880615,1202432,1324160,3454905,5562046,92501,103344,151789,31385,259238,300476,453728,240435,387039,3547639,3077157,2681160,1943691,3434408,1966408,598290,522193,1341501,599993,446056,46042,2572709,1012188,2267437,2504731,2508384,1921433,1484017,1108270,1741863,2979922,1283820,6272988,1033524,1069039,211156,875286,854548,414014,473703,1367423,597297,672079,2804139,1882607,1683377,1234683,468484,3474830,1174840,3492452,372662,54130,335380,363116,66187,231724,572108,382997,1087370,334497,760951,787610,376944,197315,232179,4195,34318,10,4714,104721,889672,399487,317346,73611,1697538,1554082,2940616,578367,877041,1461598,1086550,107903,955128,989729,350827,888428,993559,1694326,617799,2459343,2847777,2490349,1503674,2298891,601047,1739560,1917521,2995326,581898,1401680,948327,237817,689717,653810
